availability_score,latency_variance,throughput_score,model_drift_score,explainability_score,fairness_index,audit_failure_rate,data_freshness_hours,inference_cost_usd,downtime_minutes_monthly,deployment_type,model_category,risk_assessment_level,governance_status,vendor_reputation,trustworthiness_label
75.9902134647508,45.6992514779804,234.18079185584494,0.21400090171172415,0.4827761186004662,0.5922347913490208,0.20527650204106676,19.511915553562623,1.3697717769584545,67,On-Prem,Multimodal,Medium,Compliant,Weak,1
85.42703315240834,44.747001039904404,119.92524664793132,0.7733086427256216,0.4766257671801486,0.771916760294604,0.08388653944704742,20.04570679280904,0.46260631267672564,106,Hybrid,Vision,High,Partially-Compliant,Moderate,1
87.77243706586128,33.04115617209361,296.9512098289233,0.3203512748736276,0.8806704745677398,0.46880789514520527,0.11472181577261295,27.48848609039117,0.8273319836802462,249,Hybrid,Multimodal,Medium,Partially-Compliant,Moderate,0
71.39351238159993,33.939473340229654,196.72426357181314,0.1751107692938576,0.5664510967716042,0.5928521446941802,0.12183994569629317,42.596450729244395,1.1511138963893672,324,Cloud,Tabular,Medium,Non-Compliant,Strong,1
88.22634555704315,1.2616179565147387,806.9005277670154,0.6316401899250133,0.6155066623735628,0.7893203758399852,0.04609128700331314,54.66956652950837,1.1966007132699659,46,Cloud,Multimodal,Medium,Non-Compliant,Moderate,1
75.11572371061875,49.2587067395665,201.24816203249685,0.0904536669903504,0.8900753164460828,0.5645236793741504,0.048196256657904224,14.234760580230521,1.0271198302756126,67,On-Prem,Vision,Low,Compliant,Weak,1
71.95154778955839,44.0137975752149,751.8054135761525,0.9713526750860549,0.36145343800318974,0.9281873180498903,0.044518417046209346,54.665868715127225,0.7347509575348108,252,Cloud,NLP,High,Non-Compliant,Moderate,1
98.4665661176,44.86020506077451,447.09282079847435,0.632397264412137,0.7162324971637346,0.7967370396660522,0.15649924132107507,10.007246000978478,0.14695192069467275,338,Hybrid,Vision,High,Partially-Compliant,Strong,1
98.96896099223679,33.30298231549273,166.04055076939838,0.9858955209217558,0.7047509769611264,0.9221670359780774,0.20225582602191247,71.18594068967086,0.05434439431946939,155,On-Prem,Vision,High,Compliant,Weak,1
94.25192044349383,17.89455950407229,831.4570444884272,0.33889342347863605,0.5976501984866727,0.6372344213506724,0.17721620538324798,20.522432381948164,0.9244741287762698,342,Cloud,Tabular,Medium,Compliant,Weak,1
79.13841307520111,44.78878380543356,621.667513212952,0.9712051611903979,0.880842248996865,0.42039108557480503,0.29333015563600456,60.28812105869875,0.413855907253985,247,Hybrid,Multimodal,Medium,Partially-Compliant,Moderate,1
72.93016342019152,15.284329479408425,312.18536157721576,0.14556224772862358,0.9600230429349847,0.7456839780130617,0.037762371677295556,13.71353960801904,1.8775928022163713,321,On-Prem,NLP,Low,Compliant,Strong,1
90.52699079536471,28.57286562376794,905.2130568994012,0.04069477234702845,0.6257351033395275,0.6035161016352234,0.29594232189082653,68.44628019148249,1.284429865285171,219,On-Prem,NLP,Medium,Compliant,Moderate,1
83.20457481218804,5.886817644850238,140.7324824834963,0.03298406045460256,0.6193029356988797,0.6689130255534119,0.14000218016636756,59.517128535279255,1.1751611542572562,489,Hybrid,NLP,Medium,Partially-Compliant,Strong,1
73.66114704534337,46.17582587650476,281.6376473779866,0.4648703705992271,0.6514446107695213,0.8086661283536494,0.0655898363331413,25.876026759386455,0.8190381861995839,10,Cloud,Vision,Medium,Non-Compliant,Weak,1
84.85530730333811,7.8977524307894535,776.8422350252749,0.08300419747859478,0.8061868215831431,0.8203988002425231,0.28298424780172715,30.345964278829523,0.6657552660927835,110,Cloud,Tabular,High,Partially-Compliant,Weak,1
71.03165563345655,12.019943480789957,738.4401372789002,0.5121678841676017,0.7676422034892736,0.41653384891948925,0.1405839930433778,0.27633553365427854,0.3678178521220766,349,Hybrid,NLP,Medium,Partially-Compliant,Moderate,1
97.27961206236347,28.348573748282533,360.34452435203025,0.3275005035089005,0.45598446444482094,0.8615816037037681,0.10420408656315612,18.10312159053354,0.12968473896517865,85,Hybrid,Vision,Medium,Partially-Compliant,Weak,0
77.76339944800051,38.440557010436095,155.82238781750482,0.3356289924741156,0.3447267440195403,0.6961113489736473,0.06414303114538698,20.82934482854051,1.2726503079897633,124,Hybrid,Vision,High,Partially-Compliant,Weak,1
89.87566853061946,31.348213990878648,872.2702650024494,0.6356089965451698,0.9644778908717524,0.73401926399473,0.08036263533474064,32.59718632511485,1.5606088977378336,488,Cloud,Tabular,Medium,Non-Compliant,Moderate,1
79.35133228268234,12.374561727207652,382.3278742629123,0.16309800615162018,0.48274883181359296,0.5787965111139115,0.29376585306816577,10.011586607652003,1.7169477061913312,464,Cloud,Vision,Medium,Non-Compliant,Strong,1
85.60204063533432,1.0462090838470264,276.1420734354387,0.766553370339731,0.7470176792834142,0.6525002716003485,0.09119203197143229,34.471215944801955,1.451372584589513,279,Hybrid,Multimodal,Low,Compliant,Weak,1
86.40130838029839,38.10037843506452,564.4556401248794,0.5820309197786347,0.8799066019206057,0.826225080387599,0.2933417771278815,48.12973095018615,1.7949322549774154,229,Cloud,Vision,Medium,Partially-Compliant,Strong,1
75.5456336657658,49.27515896964359,919.2044793542026,0.9149446288475109,0.5101937253830304,0.8660282817665551,0.09906449598362614,26.73232546631893,1.9657849578181608,355,Hybrid,Tabular,High,Partially-Compliant,Weak,1
99.08753883293676,40.685742894998434,139.1919200590378,0.3648406537675234,0.74480338955985,0.6322637087007869,0.06942553967656857,16.71805984071787,1.9237192561486398,469,On-Prem,Vision,Medium,Compliant,Weak,0
93.25398470083343,23.55012428967415,789.2236792277989,0.9827149920671255,0.37553016880445744,0.8146705195907982,0.05500925487055419,39.43558706068042,1.1885382640506592,460,Cloud,Vision,Low,Non-Compliant,Weak,1
98.18496824692568,45.28459580855622,615.2259051448381,0.5758276467140232,0.9789520110629624,0.5548261010130628,0.1235563515821991,2.0882810131399436,0.4561580064708761,89,Hybrid,Vision,Medium,Partially-Compliant,Moderate,0
96.84482051282947,21.08253598279915,482.90420489663524,0.9734019561875338,0.3407107925354381,0.8992135991065091,0.07104193456050815,24.540296455904254,0.22164731062391338,360,Cloud,NLP,High,Partially-Compliant,Weak,1
87.93699936433255,26.72177012792991,769.672399694554,0.02706065404711533,0.6067222716886833,0.7658885433444191,0.20908138914811591,37.98649748937701,1.9879107462317733,436,Cloud,Multimodal,High,Partially-Compliant,Strong,1
97.6562270506935,24.37935860238848,969.2419819974691,0.727976322412388,0.6757734694420163,0.865111909640137,0.07193152060919353,24.180682766293614,0.6236965605567608,484,Hybrid,NLP,Medium,Partially-Compliant,Weak,1
72.65477506155759,22.933569760610723,306.28559004642193,0.8166215242927363,0.8533372450643548,0.6862929113907084,0.25061905349936076,24.871062679021996,0.07760240791728427,82,Hybrid,Vision,High,Non-Compliant,Moderate,1
75.87948587257435,38.98434769540138,229.28262856490764,0.053173286676487574,0.3847899619506948,0.5374655709891731,0.25020337754645006,61.077359709878635,0.7881817318514173,216,On-Prem,Vision,High,Compliant,Weak,1
71.35681866731615,26.811676456205106,921.5935707004273,0.5789696640162457,0.6085655816986235,0.6575386679881864,0.08565791221441983,67.24740867805184,1.498718473148834,82,Cloud,Vision,Medium,Compliant,Strong,1
79.75990992289793,16.519138979235585,702.0577697115733,0.8019422935894484,0.5097980986804166,0.6288912366869924,0.22606203914604892,59.57227060910343,1.7826919731215118,116,Hybrid,Tabular,Medium,Partially-Compliant,Moderate,1
81.66031869068446,13.649750215265438,494.1874194057694,0.5610387252230727,0.5184075009853379,0.5996299260640955,0.257263762793836,7.118456405651221,0.9603520548168826,222,Hybrid,Multimodal,Low,Partially-Compliant,Moderate,1
78.14047095321688,2.8496185314042357,615.9336132378547,0.06381359040546664,0.8451515412456756,0.527304248644887,0.17703985318114399,20.861455995431733,0.5951175410943051,400,Hybrid,NLP,High,Non-Compliant,Moderate,1
94.86212527455788,29.576562932269255,771.0525146586197,0.6934472408983114,0.3038226615222832,0.8555002851278837,0.10989972325921646,51.21319440179987,1.559024360973591,89,Hybrid,Multimodal,Low,Partially-Compliant,Strong,1
80.70259980080768,12.268109354650676,795.7287088351454,0.06059691467330863,0.8243585489351763,0.45181099679233633,0.13229015601380373,70.15628124019139,1.0124990214571266,486,Hybrid,Vision,High,Partially-Compliant,Strong,1
78.42803529062142,8.258562178802771,927.9047627370682,0.8174688950164385,0.8672789010861743,0.9325365579315004,0.23586865951043454,17.444271489845807,0.18119888648400656,119,Cloud,Tabular,High,Partially-Compliant,Weak,1
86.28088249474746,33.0376682275562,484.1585100060604,0.043034183306694396,0.9309535706894483,0.5050148337386521,0.08799523919904424,64.67115449442964,1.7766219156995136,171,Hybrid,Multimodal,Medium,Compliant,Strong,0
74.22772674924288,34.37925363325589,364.06981901745553,0.1373973810103708,0.7388172622613384,0.9879241911109248,0.1003387003128582,53.2090790757409,1.315056022788682,239,On-Prem,Tabular,High,Non-Compliant,Weak,1
94.06590942262119,37.85558972062563,675.6978401108577,0.2751075905232685,0.5334187297905688,0.9930808288522446,0.04823530087735521,70.80842637932632,0.08325611590822765,428,On-Prem,Multimodal,Medium,Partially-Compliant,Moderate,0
72.23651931039312,25.675267920590983,474.1551093515773,0.6333647922608,0.5990643127842095,0.6390322247446911,0.11971572090390077,6.738154685404854,0.028022910696757913,7,On-Prem,Vision,High,Non-Compliant,Strong,1
99.60660809801553,44.808675654990445,635.1386085540802,0.976359099631306,0.9788152576012004,0.9926926435793577,0.02595453967484578,28.421693869898686,0.18456593141739167,63,On-Prem,NLP,Medium,Compliant,Weak,1
93.16734307889972,46.88079491651316,477.98721861035517,0.11782285261993442,0.9168307785050964,0.9214411103684358,0.09631033229673344,34.42428016808403,1.6456912296246966,395,Hybrid,Tabular,High,Compliant,Moderate,0
75.96147044602517,40.56117604983198,237.69620801035703,0.14270766921391842,0.6244681363696094,0.4494581661679994,0.11204381428435711,48.38994901760964,0.9678023059661474,319,Hybrid,Multimodal,Low,Partially-Compliant,Weak,1
70.16566351370807,32.144080618401176,522.4840764930625,0.3688703967009803,0.9601441049776456,0.9683971381771709,0.07664373972723963,47.08598661180929,0.6772493786583508,368,Hybrid,Vision,High,Partially-Compliant,Strong,1
94.46384285364502,15.882326725968245,721.8260397469295,0.8362191377553202,0.8760684127845213,0.42550863154275653,0.030407435740496445,65.2568648194246,0.5060938906281962,249,Cloud,Vision,Low,Non-Compliant,Weak,1
91.20572031542852,49.16430115939084,819.3554269008848,0.46723095275081417,0.9307629031618563,0.5091485762434643,0.1565001727684665,60.38446482635989,1.0186473882361184,25,On-Prem,NLP,Low,Partially-Compliant,Weak,1
91.87021504122961,14.43267219240498,543.9936491168921,0.32161060025582167,0.7780840642031446,0.7507573245080046,0.2595243509266412,3.9868321619649345,0.17525004738835445,15,Cloud,Multimodal,Medium,Compliant,Moderate,1
93.13811040057837,10.930189177531123,248.71410118936083,0.5612038322088613,0.9003578304233966,0.4484423070400082,0.10069342374014113,35.030888856711876,1.2381891154615212,111,Cloud,NLP,Medium,Non-Compliant,Moderate,1
72.22133955202271,22.665551575542555,473.2189386844884,0.26052319744575003,0.924236298934028,0.49703665419362136,0.0710404714260416,29.308408575775168,0.7672495026067115,59,Cloud,Multimodal,Medium,Non-Compliant,Weak,1
80.75397185632818,3.785187964907035,807.6645359575284,0.40115990724752093,0.36441160917847,0.9720950722673433,0.08551146530715102,71.79441022982698,1.7182956652829393,41,On-Prem,Vision,High,Partially-Compliant,Strong,1
73.47607178575389,48.94622876891775,471.57334355536557,0.3326051492320419,0.975651883662461,0.9968127309325648,0.258566154391271,30.762589985603373,1.511309439853308,32,Cloud,Tabular,High,Compliant,Moderate,1
95.89310277626781,29.833244264404815,726.8777142438001,0.8041410224146459,0.5335291691348443,0.8788819250681783,0.1583422768823393,49.14857808019342,0.046548689392305734,438,Cloud,Multimodal,Low,Non-Compliant,Strong,1
88.69894380482674,28.290652491544588,556.4923135102808,0.9242557264380008,0.6079296567083488,0.7091256348788217,0.03923710538123243,20.478919185640123,0.3413311461250639,400,Cloud,NLP,High,Partially-Compliant,Weak,1
79.92694074557947,33.13401771508627,317.100812598457,0.7595721921569119,0.8543326314349706,0.9401805614150052,0.21276649471663875,44.253284826051136,0.9533286827623755,324,Hybrid,Vision,High,Partially-Compliant,Weak,1
71.90675050858071,25.354158741083126,816.5354572207668,0.4390835760299835,0.7654274139007483,0.46713926253014126,0.04631067997003484,14.8775823805272,1.3207737276680287,387,Cloud,NLP,High,Partially-Compliant,Weak,1
79.32946965146986,2.5711123376325373,175.79210866361834,0.5043349774966638,0.92514193870524,0.9657351215470054,0.018073320882670996,43.45967920677206,1.4331006396961503,194,On-Prem,Tabular,Low,Partially-Compliant,Strong,1
79.75549966080241,31.00325315317944,572.4012544796356,0.12507369392943568,0.5804016255437405,0.6109317564732594,0.07670546294937518,62.50969717833463,1.6343240933073575,64,Hybrid,NLP,Medium,Partially-Compliant,Strong,1
91.88818535014192,36.092519970865105,288.00193081906446,0.7468647111345378,0.561301714573311,0.9168936347399167,0.050427053855029755,1.3851209841038719,0.10794504317357032,455,On-Prem,Tabular,Low,Compliant,Strong,1
89.12672414065639,21.420703970578604,160.3590656872381,0.5964756793950441,0.3221821946789238,0.8010240435912346,0.18149924231240042,36.33022148683291,0.04678156802632064,274,Hybrid,Tabular,High,Compliant,Strong,1
96.6163822772898,38.10748303148845,552.6405433749239,0.9024399961374364,0.6239077636687607,0.9761645824334332,0.14536992220201256,70.73068495366064,1.2050064092784056,153,On-Prem,Vision,Low,Non-Compliant,Moderate,1
84.16644775485848,12.12306366758261,549.6059403414313,0.2006111435751532,0.8068495392303761,0.9188067686774909,0.21721936514786017,11.466901616279046,1.4504156249169646,35,Cloud,Vision,Low,Compliant,Strong,1
73.58782737814906,11.842552962243017,736.2108115081487,0.7597261219326121,0.5108251023383512,0.9327386881305437,0.15347131507807374,13.205687619519965,1.5755252836578721,493,Hybrid,Tabular,Medium,Compliant,Strong,1
91.39734361668985,8.909432396691123,770.2756237467144,0.6846716617191897,0.6239085595716889,0.7790526136720184,0.1257017805628163,33.8993079193111,0.31987401329834686,307,Hybrid,Vision,Medium,Compliant,Weak,1
92.82355145850693,19.22774322966893,755.0123398236071,0.2658455338097522,0.4535784379396946,0.8998951185857655,0.15786560713132292,62.71150898353747,1.9377846741654396,128,Hybrid,Tabular,Medium,Non-Compliant,Weak,1
86.83831592708489,42.503589734065095,468.60285962507953,0.6673786395408251,0.8409514641100224,0.8542786904568032,0.13034583392633334,40.51869187947223,0.4665638855073233,336,Hybrid,Vision,High,Compliant,Moderate,1
93.12901539863682,41.56769104530415,668.5208085039063,0.9243733805766495,0.3423580929388029,0.4969738785423324,0.011126068174211856,36.62702240908205,0.5081574561021525,99,On-Prem,Tabular,Low,Partially-Compliant,Moderate,1
84.81386789093172,19.758386190211688,619.2507183795643,0.9184359876671189,0.7937681385003488,0.7891581348119459,0.20420973389887198,6.246508255532724,0.31703518854010265,293,Hybrid,Tabular,High,Partially-Compliant,Moderate,1
85.68198488145983,29.86681806303159,479.40558050522765,0.7196265745161413,0.5652580082214884,0.4889053279120952,0.2886390978643366,69.26299304937703,0.09606241168168286,378,Cloud,Vision,Medium,Compliant,Weak,1
82.82623055075649,36.319999507270865,637.4914247673939,0.0480731125340601,0.32911724857098457,0.921673673131318,0.1266100671108139,24.992347066538343,1.621351008359722,347,Cloud,Multimodal,High,Non-Compliant,Weak,1
70.76257380232286,12.819131956773125,952.5230890356363,0.8722643373201615,0.89742871110425,0.4395698796039811,0.127119895130414,18.13011495462451,0.021230638468108517,255,On-Prem,Vision,Low,Compliant,Strong,1
73.23674280979914,9.238913208842607,273.6043693132396,0.6577786070045399,0.6414053042268155,0.9922280021159652,0.013730663591173963,29.64556402149972,0.9329219252652363,397,On-Prem,Vision,High,Non-Compliant,Weak,1
70.94287557060203,48.63270366740324,915.1948862069737,0.31043425318273443,0.7195232787312903,0.6403759996826269,0.26711372540602446,29.821115642819024,0.1930146958529119,172,Hybrid,NLP,Low,Partially-Compliant,Weak,1
89.09231233791341,31.260308347271305,148.10996258487853,0.1872503617056993,0.8124214840671198,0.5023776122208614,0.27873641623887896,33.014383828420286,0.09914274081965356,149,Hybrid,Vision,High,Non-Compliant,Strong,1
79.43067943228979,49.08937036984953,377.5502916114946,0.11620386299731711,0.758552103100832,0.9614049901967338,0.24394173540424294,49.57475053529989,1.8699672879183165,291,Cloud,Tabular,High,Compliant,Moderate,1
85.25712073494108,17.550043369479226,359.3307237503754,0.05023689925776098,0.8115998095702281,0.4272555917379088,0.03190364146255701,62.492152940241496,1.6525456589595406,245,Cloud,Multimodal,Medium,Partially-Compliant,Weak,0
97.22699421778279,35.44855329873244,663.7285970928151,0.7541032479507565,0.8335971792045003,0.6820633807053901,0.27006710434618175,4.126527369133647,0.7958037560936103,266,On-Prem,Vision,High,Non-Compliant,Moderate,1
77.47876687446625,11.907578190520647,218.1024565995613,0.23584299894327532,0.7124060713952276,0.8621362767547016,0.007186699018512255,35.33533665600278,0.9226015209759671,209,On-Prem,Tabular,Low,Compliant,Moderate,1
82.31148769106889,13.798808392421734,894.1128506557784,0.02425293604325507,0.5559464816354296,0.5900502852590206,0.13337229697089262,29.806424987477182,1.7375439924710898,250,Hybrid,Vision,High,Non-Compliant,Weak,1
92.66653415629146,26.083203942211576,845.6962676185371,0.3972706518419893,0.4701995048014398,0.7173008019416807,0.15018709623041834,0.7833681229552765,1.5957054708076412,111,Cloud,Tabular,Low,Compliant,Strong,1
76.86394496474867,16.66128814989549,686.85923771675,0.4826070805923389,0.9320322656569509,0.8202478097882812,0.25020063030790163,58.787240464980144,1.3863138582166639,387,On-Prem,Tabular,Low,Compliant,Moderate,1
72.30939729486379,9.213456628188638,512.572448612978,0.1692302309001269,0.9789473912467541,0.9711858526007925,0.2252577640361913,7.510550480692085,1.077765106125027,179,Hybrid,Multimodal,High,Non-Compliant,Moderate,1
78.69254358741304,13.881154397476974,939.6604379278706,0.04404833616254977,0.5503639285687463,0.461621583562618,0.23912906894996572,8.261856684504355,1.2195666503057327,297,On-Prem,NLP,Low,Partially-Compliant,Strong,1
74.83663861762014,2.7516713288273675,847.6718992485004,0.18912548309806887,0.37861751035061014,0.4943360222289519,0.26037028486721236,3.477486099722639,0.792783123056172,351,Hybrid,Multimodal,High,Partially-Compliant,Strong,1
97.8909295702772,35.516757452396845,549.3836332731204,0.6791027618365744,0.4557761289815019,0.7053225371164402,0.1428212761478177,14.430357634642839,1.0609130785613128,334,On-Prem,Multimodal,High,Partially-Compliant,Weak,1
94.24361138693251,25.113716197207218,731.6860190088801,0.0822436772512064,0.7694671421910326,0.6510849766900282,0.23407570605515143,12.730772271923874,1.083998613299288,478,Hybrid,NLP,Low,Compliant,Weak,1
89.0021126953127,5.617910253821756,610.236956961716,0.5550370305569938,0.4210533589708315,0.6464776964101999,0.020409928321631677,25.04634019837163,1.73103083238276,221,On-Prem,Tabular,High,Non-Compliant,Moderate,1
96.14381770563153,9.413005663296069,629.1480145494381,0.14641198790816667,0.8460855911426917,0.5781769017616919,0.13336392682516163,47.46746838607414,0.44512157687992276,269,On-Prem,Tabular,Medium,Non-Compliant,Strong,1
94.11016230697344,6.024192367519556,397.87846249372416,0.19568917358041937,0.9461211679122994,0.7364108791053736,0.009039802460892333,3.9091843892504894,0.5007770483059351,13,Cloud,Tabular,Medium,Compliant,Weak,0
75.59710176658108,31.01704760551795,515.8761441624071,0.3930778832666987,0.9745560605551931,0.9299730016994298,0.27459451959557823,61.93985473258463,0.4297657624921128,46,On-Prem,Vision,Low,Partially-Compliant,Moderate,1
96.77676995469933,5.616307817012196,170.30928771076978,0.10082533605373134,0.30652785418242345,0.49655460432271836,0.2875241345858762,23.513660305672023,1.162543870530864,84,Hybrid,Vision,Medium,Non-Compliant,Moderate,1
86.18026725746952,37.95983431872559,421.61382249813323,0.17320350278221286,0.9707079154680915,0.5291717976974546,0.025181718086448833,43.675727837178606,1.3933638535391428,336,Cloud,Vision,Low,Non-Compliant,Weak,1
94.22320465492187,2.0050350466991675,726.2456638259367,0.34895241145135414,0.8181360933907325,0.8024940986797515,0.15978799332232815,0.8643680791743087,0.4846200364591226,114,On-Prem,Multimodal,Medium,Partially-Compliant,Weak,1
96.88273899770479,13.219413611798712,957.8944274555677,0.32966900549836686,0.3588351625846616,0.43371859257238254,0.09754188190106074,26.33816988492243,1.3571534472722142,450,Hybrid,Tabular,Low,Partially-Compliant,Moderate,0
79.54010424915592,44.64266711870345,966.7577014867182,0.7492714856757319,0.5906683281451085,0.8042585197378038,0.10276028539886341,0.14766565718651936,1.2599013392070637,275,Cloud,Tabular,High,Partially-Compliant,Weak,1
73.3015577358303,36.208034587990056,600.1505822124025,0.07478230512642436,0.7900318322056563,0.5886736905180024,0.1352100184126454,11.912995697559598,0.648945559421399,482,On-Prem,Vision,Medium,Partially-Compliant,Strong,1
76.83805487625825,4.575448313358699,645.9600266286238,0.8604507356663434,0.9696798448627344,0.614712358840009,0.03751978957636521,32.245230993934925,0.46733949794209767,29,On-Prem,Multimodal,High,Compliant,Weak,1
82.8132336587877,41.23517911977381,267.14906695087075,0.8162321707394549,0.4148989755279748,0.6433296242937402,0.054231059635173794,38.526294380381984,1.764793847128341,53,Hybrid,Multimodal,Low,Partially-Compliant,Moderate,1
94.54044297767479,25.158720955470034,725.7772972841776,0.7659916396919384,0.38941329734886776,0.609752536895029,0.17321059803838343,11.010859179936887,1.143641050585613,161,Cloud,NLP,Medium,Compliant,Strong,1
95.82191749769031,42.49236833127263,163.59291340694762,0.3093723624631325,0.6306429372833149,0.9047257727677194,0.005626772831246484,53.65557198832697,1.4107594317437915,484,Cloud,Multimodal,High,Partially-Compliant,Weak,0
70.20856391593573,30.436248948069277,356.2171172195001,0.8228817855407875,0.9776692256169424,0.9676410744401854,0.17994030660426022,13.608263917483526,1.8514242521415385,389,Cloud,NLP,Low,Partially-Compliant,Moderate,1
